Uri,Nombre_Cancion_o_Album,Artista,Genero_Musical_Seed,Cancion_o_Album_Tipo,Año_Lanzamiento
spotify:track:6PHvdOLl9RbQ7VW5dtNeaU,Lo Que Dejaste Al No Volver (feat. Carlos Baute),Lucas Arnau,pop,track,2015
spotify:track:0gIxF0RR0miqWLs2fPQGBu,stupid,Tate McRae,pop,track,2020
spotify:track:4XPXrcpyNr30Km6aPiflJy,God’s Menu,Stray Kids,pop,track,2020
spotify:track:2RdEC8Ff83WkX7kDVCHseE,party 4 u,Charli xcx,pop,track,2020
spotify:track:2GjMaJ7DacMIkgoe8oMXGg,Close To Me,Ellie Goulding,pop,track,2020
spotify:track:1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,Dua Lipa,pop,track,2020
spotify:track:63mdJr3NMY3wReOkNE6c6W,People You Know,Selena Gomez,pop,track,2020
spotify:track:2bFGGsScXp2Tu10jKMCKO6,Figure You Out,VOILÀ,pop,track,2020
spotify:track:5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,BTS,pop,track,2020
spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,Ed Sheeran,pop,track,2020
spotify:track:7zx1i0jGcFwMBurajgKlO7,Black Magic,Jonasu,pop,track,2020
spotify:track:055Mme9ReKK99jRFA5UJ55,Get Out My Head,Shane Codd,pop,track,2020
spotify:track:4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,pop,track,2020
spotify:track:0WttB2xYS66VopJmwD1UzF,What Am I Gonna Do On Sundays?,Olivia Dean,pop,track,2020
spotify:track:0eFMbKCRw8KByXyWBw8WO7,Still With You,Jung Kook,pop,track,2020
spotify:track:5dCbFy9uDWZ2l0J1JmBLT5,Baby Come Home,Olivia Dean,pop,track,2020
spotify:track:7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,pop,track,2020
spotify:track:017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,pop,track,2020
spotify:track:2ZEq4HT450Ye9IFGPTl9qV,Lonely,Joel Corry,pop,track,2020
spotify:track:1Gy9Ofi7nPnNf3kGWPjurm,Echo,Olivia Dean,pop,track,2020
spotify:track:3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,pop,track,2020
spotify:track:4ENgK9ehJ9PxxrjY2iEH1j,Chandelier,Will Paquin,pop,track,2020
spotify:track:4i2qxFEVVUi8yOYoxB8TCX,Midnight Sky,Miley Cyrus,pop,track,2020
spotify:track:3AzjcOeAmA57TIOr9zF1ZW,Physical,Dua Lipa,pop,track,2020
spotify:track:1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,Black Eyed Peas,pop,track,2020
spotify:track:7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),Lady Gaga,pop,track,2020
spotify:track:094OGVJzllUzmdLvA31GqU,Crosswords,Olivia Dean,pop,track,2020
spotify:track:2cTvZSCqzjkTMkIypLxUFH,You're All I Want,Cigarettes After Sex,pop,track,2020
spotify:track:7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,Sam Smith,pop,track,2020
spotify:track:1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,pop,track,2020
spotify:track:7a53HqqArd4b9NF4XAmlbI,Kings & Queens,Ava Max,pop,track,2020
spotify:track:6FfLg6FFqhCsrFOaHIGkg0,Honeypie,JAWNY,pop,track,2020
spotify:track:0LJTfmgOMvlLd0u4HU9twm,Killshot,Magdalena Bay,pop,track,2020
spotify:track:2ehj7rODzZ5HfBoenfLmIK,Out,Olivia Dean,pop,track,2020
spotify:track:1kKYjjfNYxE0YYgLa7vgVY,Higher Love,Kygo,pop,track,2020
spotify:track:5AWVGdsk88fcsrssrAdyEN,Fall Into Me,Forest Blakk,pop,track,2020
spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),Miley Cyrus,pop,track,2020
spotify:track:66W1rVTnEv86dIkFhoiElg,Secrets,Regard,pop,track,2020
spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,pop,track,2020
spotify:track:4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,pop,track,2020
spotify:track:727Z2S2mtNH46CbP9EWPwY,If You Love Her,Forest Blakk,pop,track,2020
spotify:track:4Tzw9IdZbVyzmpWrvsGaNX,Wildfires,SAULT,pop,track,2020
spotify:track:4rPkN1FMzQyFNP9cLUGIIB,Love Again,Dua Lipa,pop,track,2020
spotify:track:5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Ariana Grande,pop,track,2020
spotify:track:3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger (with Normani),Sam Smith,pop,track,2020
spotify:track:0LRCcpSgeozipxPpRg5wzx,Lights,Ellie Goulding,pop,track,2020
spotify:track:3B4etxytImrRKQgV3XHjnR,Harleys In Hawaii,Katy Perry,pop,track,2020
spotify:track:6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Joel Corry,pop,track,2020
spotify:track:3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,pop,track,2020
spotify:track:1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Ava Max,pop,track,2020
spotify:track:27829SWtwhWUANViVTEpol,Before You Go - Guitar Acoustic,Lewis Capaldi,pop,track,2020
spotify:album:6zCPOVlMRjYByG6h7Rs0vy,Pop My Shit (feat. Street Bud),Lil TerRio,pop,album,2020
spotify:track:0XuepwFJUcKN8T5zTqoP0F,Back Door,Stray Kids,pop,track,2020
spotify:track:69WpV0U7OMNFGyq8I63dcC,Given-Taken,ENHYPEN,pop,track,2020
spotify:track:3DTqHfTGj1c6y2gDXsTez4,Regardless,RAYE,pop,track,2020
spotify:track:0eF8TYM3rYzdS26URcs4U6,Gimme Love,Joji,pop,track,2020
spotify:track:0zLnAV1lYEhVnKk3ITmCym,Apple Pie,Lizzy McAlpine,pop,track,2020
spotify:track:1WThEmIxSyaqG6fVsyCmcL,Pancakes for Dinner,Lizzy McAlpine,pop,track,2020
spotify:track:4keclC0eBhQm8lFtYmX01K,4ÆM,Grimes,pop,track,2020
spotify:track:6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,Dua Lipa,pop,track,2020
spotify:track:4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,BLACKPINK,pop,track,2020
spotify:track:7nIPkUEV3HYE7yzXHvGOVB,vicious,Tate McRae,pop,track,2020
spotify:track:37dYAkMa4lzRCH6kDbMT1L,We No Speak Americano (Edit),Yolanda Be Cool,pop,track,2020
spotify:track:37ZtpRBkHcaq6hHy0X98zn,I CAN'T STOP ME,TWICE,pop,track,2020
spotify:track:0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,Fujii Kaze,pop,track,2020
spotify:track:7yBbV2k2S2uhaQc24NF2xt,Stupid Love,Lady Gaga,pop,track,2020
spotify:track:0sci7ppTZFm4mjcH3nu8yO,nasty,Ariana Grande,pop,track,2020
spotify:track:1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),mgk,pop,track,2020
spotify:track:2Tk5B1h58lJRsrivGg1jaE,Vamos a la Playa,Loona,pop,track,2020
spotify:track:1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,BLACKPINK,pop,track,2020
spotify:track:0qMip0B2D4ePEjBJvAtYre,紅蓮華,LiSA,pop,track,2020
spotify:track:4VQH4VluDUOsOuDxccTeyN,Sanctuary,Joji,pop,track,2020
spotify:track:7Dexi5Z2IowCkHrnzlWysc,claws,Charli xcx,pop,track,2020
spotify:track:6SpVp6ttad3XJOsjKBZwaq,Torn,Ava Max,pop,track,2020
spotify:track:6mADjHs6FXdroPzEGW6KVJ,bloody valentine,mgk,pop,track,2020
spotify:track:5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),Black Eyed Peas,pop,track,2020
spotify:track:1etcoCl2mkHpMHkMVco8iz,Broke (feat. Thomas Rhett),Teddy Swims,pop,track,2020
spotify:track:6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,Miley Cyrus,pop,track,2020
spotify:track:50Td3qilgs8BLtv8mHyT1t,Control,Zoe Wees,pop,track,2020
spotify:track:73SBAGI4fPFm4VkB3NjXq8,I Want You To Love Me,Fiona Apple,pop,track,2020
spotify:track:0DmAvNCAK08oCi7miSZUIY,Lasting Lover,Sigala,pop,track,2020
spotify:track:7FpBQ067pHB67deawpbbcY,Body Like A Back Road,Sam Hunt,pop,track,2020
spotify:track:33CZravFcGBOwRw5dCOCel,VILLAIN,K/DA,pop,track,2020
spotify:track:3ZgkHyoKfNMcHTXC0X1qQj,Cloud 9,Beach Bunny,pop,track,2020
spotify:track:5WokFKscrfGEGGLPTu3jgO,WOW (feat. Sabrina Carpenter) - Remix,Zara Larsson,pop,track,2020
spotify:track:27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),Clean Bandit,pop,track,2020
spotify:track:4hEpfRem37hLFT8ldr78Mx,Scream Drive Faster,LAUREL,pop,track,2020
spotify:track:76Tuo484SLohJakHLnGI3B,Sweet Melody,Little Mix,pop,track,2020
spotify:track:1Tip6R4swhC7E6hgILBjrE,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),Miley Cyrus,pop,track,2020
spotify:track:51Of5p3lKZeOg6itfs4og4,Lovefool,twocolors,pop,track,2020
spotify:track:7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,Nea,pop,track,2020
spotify:track:1hJIbOjWpid6LtnozHmzRS,Diamonds,Sam Smith,pop,track,2020
spotify:track:3K7vPyMCcecKRotnu08MMP,Crazier Things (with Noah Kahan),Chelsea Cutler,pop,track,2020
spotify:track:7CH8J4ulT49UfZwSDSkSZA,i miss u (with Au/Ra),Jax Jones,pop,track,2020
spotify:track:0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet,Alexander 23,pop,track,2020
spotify:track:0BWBqb5XxraObLopqskk6D,Feels Right,Biig Piig,pop,track,2020
spotify:track:14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),Ariana Grande,pop,track,2020
spotify:track:7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear),mgk,pop,track,2020
spotify:track:34pRqzRiFcIuyRMuuEayzY,How Do You Sleep?,Sam Smith,pop,track,2020
spotify:track:2k5SEAK05D29ZkqbnFgIVL,Satisfied (Ambient Reprise),Catching Flies,pop,track,2020
spotify:track:0FEk8LwY8h4rAR63ggfhV0,Ritual,Tiësto,pop,track,2020
spotify:track:0QpOqKz66ZxHNqj2PPHiFF,Backyard Boy,Claire Rosinkranz,pop,track,2020
spotify:track:1Pmp486RrLRkaEkE3HFHXP,Who's Laughing Now,Ava Max,pop,track,2020
spotify:track:0q85C1JiECyYIQthz1posA,obvious,Ariana Grande,pop,track,2020
spotify:track:6NYtLvyThMT0oALFdJFdzq,love language,Ariana Grande,pop,track,2020
spotify:track:5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,Kane Brown,pop,track,2020
spotify:track:6Ed1q0X8oSKSm4IIhiQbYg,Daylight,Joji,pop,track,2020
spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Again,Wande Coal,pop,track,2020
spotify:track:2nMOodYNHBAQ3Kc1QNimZU,Cool,Dua Lipa,pop,track,2020
spotify:track:2eJBpNlTTPatjec4SDQvuo,In The Air,Destroy Lonely,pop,track,2020
spotify:track:3X7H1FAiWAW937WvsFeMhe,One Too Many,Keith Urban,pop,track,2020
spotify:track:7M6KOBCfPzWqbkiaXnm7bd,Too Close,Sir Chloe,pop,track,2020
spotify:track:06DPYEqSX1jMaxvnXNVshB,Sensitive,Dreamer Isioma,pop,track,2020
spotify:track:2ljvO8ZpKFMT3HXwCjW4Yw,anthems,Charli xcx,pop,track,2020
spotify:track:04QTmCTsaVjcGaoxj8rSjE,Know Your Worth (feat. Davido & Tems),Khalid,pop,track,2020
spotify:track:7E1jVNoWuemqUryI4FxsVD,off the table (with The Weeknd),Ariana Grande,pop,track,2020
spotify:track:5L3FlmnCvJY2SN2jzvUwxL,Means Something,Lizzy McAlpine,pop,track,2020
spotify:track:1gyIYA98zceKTnjISviYRz,Radio,Freak Slug,pop,track,2020
spotify:track:3fV4kgcQzh2aLGSJbSAtoV,Crystal Clear,Hayley Williams,pop,track,2020
spotify:track:0UnTaVkntyh3vqvLEvbpQx,In Your Eyes (with Doja Cat) - Remix,The Weeknd,pop,track,2020
spotify:track:5yplb3035SZqG3E6TArvGK,Trouble,melvitto,pop,track,2020
spotify:track:66ZD4DFAmJe3Y9jv2NXqgI,To Die For,Sam Smith,pop,track,2020
spotify:track:4fI6RSIPnwSDhGP0LXtpxG,Aftertaste,Loud Luxury,pop,track,2020
spotify:track:6yKkkGw25k29PmdRPHO5vl,Power,Kevin Gates,pop,track,2020
spotify:track:1whfVLMKWqAX3uk97VXsNN,west side,Ariana Grande,pop,track,2020
spotify:track:00ETaeHUQ6lops3oWU1Wrt,Hot Stuff,Kygo,pop,track,2020
spotify:track:6qI0MU175Dk2DeoUjlrOpy,911,Lady Gaga,pop,track,2020
spotify:track:1JRfP5jkBm7zS8B0k7Xj66,Only You,Theophilus London,pop,track,2020
spotify:track:6TCmU4U7Ooqep96bnYx5lH,Sweet Tooth,Cavetown,pop,track,2020
spotify:track:3ZCBSFcZSRM9Z48ew28Zrf,Souvenir,Selena Gomez,pop,track,2020
spotify:track:6uaBrivDHCaV0uBTiwHTUi,Comfort Crowd,Conan Gray,pop,track,2020
spotify:track:2EmcTFQ1rM11wp2ztsXTHa,Black Swan,BTS,pop,track,2020
spotify:track:0fZRNhPJ4AGmwY7rkpdbqK,ON,BTS,pop,track,2020
spotify:track:3k0YJnqMKRZb8swo86vCkq,drunk face,mgk,pop,track,2020
spotify:track:1M6VHCglQ2PLWeAsyhgEUH,detonate,Charli xcx,pop,track,2020
spotify:track:4Lt6GXGzYsa1tgkv3nGSTm,Love Not War (The Tampa Beat),Jason Derulo,pop,track,2020
spotify:track:0lQ2obtzmAsJu9xk3D6FqH,Friendships (Lost My Love),Pascal Letoublon,pop,track,2020
spotify:track:2r8RwegunaKMYW4pDFEMKM,Run,Joji,pop,track,2020
spotify:track:6u7gmPOz7pzzaeR9xSBpsR,my hair,Ariana Grande,pop,track,2020
spotify:track:2MnSPY2QYMbtkDWGzY02In,Asc. Scorpio,Oracle Sisters,pop,track,2020
spotify:track:1Bg2CNZw6S4e9cGWPmi0uI,Place,Playboi Carti,pop,track,2020
spotify:track:1Pv3rDsjRl98xEQC56p8A0,acting like that (feat. Machine Gun Kelly),YUNGBLUD,pop,track,2020
spotify:track:65pHtEdxGt4e3Fv1ncPi6V,MORE,K/DA,pop,track,2020
spotify:track:0tyR7Bu9P086aWBFZ4QJoo,Monsters (feat. blackbear),All Time Low,pop,track,2020
spotify:track:3F1P0QzdXtBz0MXy7KIO5w,Fever,Dua Lipa,pop,track,2020
spotify:track:1sgDyuLooyvEML4oHspNza,Lose Somebody,Kygo,pop,track,2020
spotify:track:4ShTFGgzbQzQxEq1OtSjFY,Clementine - 25th Anniversary Mix,Elliott Smith,pop,track,2020
spotify:track:430IfeGHWJxnZOkhBYACt9,District 9,Stray Kids,pop,track,2020
spotify:track:6lERHAmBCZmgODv3OYENXi,Must Have Been The Wind,Alec Benjamin,pop,track,2020
spotify:track:69LvvkHnFFnX3d5eNObtMo,kiss kiss,mgk,pop,track,2020
spotify:track:2EPuv7zyLpFqReJoYrIFzm,Jupiter,The Marías,pop,track,2020
spotify:track:0TxOB9JSgYXjPVR6uWAyfM,Take You To Hell,Ava Max,pop,track,2020
spotify:track:2IKJtXeR5UsaUjZB46fTOK,six thirty,Ariana Grande,pop,track,2020
spotify:track:5fSZXFOZfPVW9gvnnG4ZVW,Punk Monk,Playboi Carti,pop,track,2020
spotify:track:2xtP8RNbo2BEMzLX7tK7aq,CRY FOR ME,TWICE,pop,track,2020
spotify:track:6lhZLbb0czULpjb2kFryPS,Let's Love,David Guetta,pop,track,2020
spotify:track:2CBtdZVcpSwaxOcLUi1AGo,Care For You,The Marías,pop,track,2020
spotify:track:7sKbyYeJnITO1Eh9xd0lKd,Replay,Lady Gaga,pop,track,2020
spotify:track:0pSqYDTjY1Xt86usTQslAx,Who,Lauv,pop,track,2020
spotify:track:4iNXUjXMr6rVJxH7a7yvGq,Hellevator,Stray Kids,pop,track,2020
spotify:track:3888prAY7qaqRx1vjQZSdI,MIROH,Stray Kids,pop,track,2020
spotify:track:6y3EPT8iw6HmuMpX05gyvt,THE BADDEST,K/DA,pop,track,2020
spotify:track:667WZUNLKbsaNtxtkqP9yo,Toate Diamantele,Luis Gabriel,pop,track,2020
spotify:track:41A89rj3GoMG6ktN37L7PG,Alice,Lady Gaga,pop,track,2020
spotify:track:4bZZVcgWWMWPBwzTTp642w,Filter,BTS,pop,track,2020
spotify:track:60brXKLTC15vK0av5gIldm,Confirmation,Justin Bieber,pop,track,2020
spotify:track:6C6aknFp2XtjIq7xuvyfuY,mars,YUNGBLUD,pop,track,2020
spotify:track:1Ph96WpdjNlwD6iKRE2Xa3,More Than Friends,Aidan Bissett,pop,track,2020
spotify:track:0NZrY7Lc9g6V03hxRpfToV,body bag (feat. YUNGBLUD & Bert McCracken of The Used),mgk,pop,track,2020
spotify:track:63RRLZOcm6hiSIIFp6OQb8,Every Colour,Luca Fogale,pop,track,2020
spotify:track:6zrJLhslleCHby0wbUnvVy,Future Nostalgia,Dua Lipa,pop,track,2020
spotify:track:1F2K8y7e7STRGCySkEpBtT,My Oasis (feat. Burna Boy),Sam Smith,pop,track,2020
spotify:track:6BhO28xuLVeaWKVnd1lbCJ,SAYONARA Baby,Fujii Kaze,pop,track,2020
spotify:track:2Ohu1ERZnAuaCzi7N5ngRK,Son Shine,SAULT,pop,track,2020
spotify:track:2LXjhNee4iPRVemx9NSZQ3,Vienna,Ultravox,pop,track,2020
spotify:track:7FsAFw1oZeTJUZmIzSh0cg,Underdog,Alicia Keys,pop,track,2020
spotify:track:0JKGe340YJwfDrpXqPQ8sw,Daechwita,Agust D,pop,track,2020
spotify:track:60todhJq1ScRkVxFvXTuZF,I Love You's,Hailee Steinfeld,pop,track,2020
spotify:track:4pspYVQGFHLPEFgQPD1J7e,WANNABE,ITZY,pop,track,2020
spotify:track:4yJUQqcnYkDafFzguSbZAl,My Pace,Stray Kids,pop,track,2020
spotify:track:45PA9lW7U5LYnlpGrdTyHY,Sang Rahiyo,Jasleen Royal,pop,track,2020
spotify:track:3SnpCALgmzVy7k07aAXbuA,Checkmate,Conan Gray,pop,track,2020
spotify:track:2ufmtcIFdFpuUYBPXK5f67,Graveyard,Halsey,pop,track,2020
spotify:track:7L6G0wpIUiPXuvoo7qhb06,oops!,Yung Gravy,pop,track,2020
spotify:track:50DMJJpAeQv4fIpxZvQz2e,Monsters (feat. Demi Lovato and blackbear),All Time Low,pop,track,2020
spotify:track:22sKunNSPMCy2lvSLOY5yX,Rule The World,GAMPER & DADONI,pop,track,2020
spotify:track:1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),Lady Gaga,pop,track,2020
spotify:track:4XjwHKoDGFWHFi45edRl7y,Look Into My Eyes,Brando,pop,track,2020
spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,Maria,HWASA,pop,track,2020
spotify:track:0APAKxMXB7jdDs4kw1l30y,OK,Wallows,pop,track,2020
spotify:track:0o6NlHNV7Tet6yh9BC6BGd,if we never met - remix,John K,pop,track,2020
spotify:track:2KWI43agrQEFVLM3soOmKW,Something Has to Change,The Japanese House,pop,track,2020
spotify:track:4JUPEh2DVSXFGExu4Uxevz,Ice Cream (with Selena Gomez),BLACKPINK,pop,track,2020
spotify:track:6fqaMyg066xlukvUJWdM2T,00:00 (Zero O’Clock),BTS,pop,track,2020
spotify:track:133ocfbXXG4HTk76qgSeUb,We are Bulletproof : the Eternal,BTS,pop,track,2020
spotify:track:0YJFlxeHMUr9MxSDQVuQJA,My Time,BTS,pop,track,2020
spotify:track:5lVZiDONIcGowIOetTZ4ps,cotton candy,YUNGBLUD,pop,track,2020
spotify:track:04TshWXkhV1qkqHzf31Hn6,Lemon,Kenshi Yonezu,pop,track,2020
spotify:track:4Aw8n6r2vuU0KUo1a2nftp,Louder than bombs,BTS,pop,track,2020
spotify:track:39doHPm8Vsicb2kuD0weyZ,Side Effects,Stray Kids,pop,track,2020
spotify:track:2hjaiDsLLBlY68XrgjZk7F,Heaven,TAEMIN,pop,track,2020
spotify:track:4legZBvlei0pwnrzzxMzol,Ikaw Lang,NOBITA,pop,track,2020
spotify:track:2QZe2H1f03t5PJWEMg2Mbe,UGH!,BTS,pop,track,2020
spotify:track:6HDHaCnH2FCSdEwXrJfEVF,People,Agust D,pop,track,2020
spotify:track:1vuUbnY82fCNjfzqjLmblw,all I know (feat. Trippie Redd),mgk,pop,track,2020
spotify:track:5cYFwgA5dHoqR3xGnlr9ew,I Hope (feat. Charlie Puth),Gabby Barrett,pop,track,2020
spotify:track:6i6whmV36EJmxs5zFahMrb,No Sl33p,Playboi Carti,pop,track,2020
spotify:track:1XdMp6v9Q3N80WnKSbGfl4,Hollywood,LA Vision,pop,track,2020
spotify:track:5dntGTbUtmUO239wQ0k3yM,Mmmh,KAI,pop,track,2020
spotify:track:2iVsPIS2yjS4xhs5Rdy65O,jawbreaker,mgk,pop,track,2020
spotify:track:61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),Robin Schulz,pop,track,2020
spotify:track:6A9YFkei6zWfPSxWxlBecY,September Rain - 2020 Remaster,Makoto Matsushita,pop,track,2020
spotify:track:76lH6PGAKhZkh2YRwszvtJ,Fix You,Bossa Bros,pop,track,2020
spotify:track:57zRWXTQCFRV3zwg0NR8Ck,Demons,Alec Benjamin,pop,track,2020
spotify:track:5EbtodsuLbxrFDH6j5avVS,El Mismo Aire - con Pablo Alborán,Camilo,pop,track,2020
spotify:track:5SN3mwuodiwY3jPejBuUD5,Crash My Car,COIN,pop,track,2020
spotify:track:0ZXdzaT1k688dkpNeEgQiV,I Don't Know Why,NOTD,pop,track,2020
spotify:track:4VASwFoowYbbHoZIL481iR,DANCE,CLMD,pop,track,2020
spotify:track:2Wm0CW5v1EJ7Qd8mukNGLV,Rearrange Us,Mt. Joy,pop,track,2020
spotify:track:7MXgrcOQAJ5VwSNUL0lDd3,Blinding Lights (with ROSALÍA) - Remix,The Weeknd,pop,track,2020
spotify:track:2a2X0YHfFZtH3CuuNJy1JF,Sedona,Sir Chloe,pop,track,2020
spotify:track:6i7zAdNhzUN2k1HcrBxPHG,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,pop,track,2020
spotify:track:3omOkLNDoM6G5Ggrh9MPXb,Sleepless,Dutch Melrose,pop,track,2020
spotify:track:4K7wet87HnlWKi0CXWvg1i,Somebody Like That,Tenille Arts,pop,track,2020
spotify:track:49dFIRQCQxPWgoH0m38XQ5,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Lennon Stella,pop,track,2020
spotify:track:6EzZn96uOc9JsVGNRpx06n,うっせぇわ,Ado,pop,track,2020
spotify:track:4pjzP2acWZRUvRgZljRirH,Love Makes You Blind,Kaylee Rose,pop,track,2020
spotify:track:3soKdLpgZNCtYLRsnwxwfB,Trigger Of Love,JAWNY,pop,track,2020
spotify:track:5oVEXLYT47mTPnHwTGHciX,Love You Like I Used To,Russell Dickerson,pop,track,2020
spotify:track:3xlk3SVStmEGEWx5FtqpkW,Melodia,sanah,pop,track,2020
spotify:track:0iVSLUaLzYPi1vDFTkjZhb,"god save me, but don't drown me out",YUNGBLUD,pop,track,2020
spotify:track:3ObPkJQAgjAhTwYvDhPrAW,Blue Hour,TOMORROW X TOGETHER,pop,track,2020
spotify:track:4MDgmDaVN9UPyZ41Cxb3NV,On the Lookout,NEIL FRANCES,pop,track,2020
spotify:track:4s9diT9GXpI7QiysMkoANG,Easy,Stray Kids,pop,track,2020
spotify:track:7iKDsPfLT0d5mu2htfMKBZ,Love To Hate Me,BLACKPINK,pop,track,2020
spotify:track:0kFvkwicbdsC2ML55qmV8V,Games,NEIL FRANCES,pop,track,2020
spotify:track:2bM9HdIr1NJqZ2udcd2OsZ,Lights - Single Version,Ellie Goulding,pop,track,2020
spotify:track:1Vj841tSYQw3nGpI5sPPEJ,Walk The Line,Jadu Heart,pop,track,2020
spotify:track:4204hwPYuToiuSunPFUoML,True Love (feat. Tay Iwar & Projexx),Wizkid,pop,track,2020
spotify:track:3omvXShuRPM3zbDpWYqf5g,MORE & MORE,TWICE,pop,track,2020
spotify:track:7zC6xvBPnIC92K06pMpstY,INCEPTION,ATEEZ,pop,track,2020
spotify:track:1OU4E4HiVjdak0mL4blVWT,Minefields,Faouzia,pop,track,2020
spotify:track:2KXEE2MsPZLmT38XiyAOpH,Criminal,TAEMIN,pop,track,2020
spotify:track:3IdPtyJHB1WVPM4eCiCAKM,Answer,ATEEZ,pop,track,2020
spotify:track:3TgPwLFXV6GEIsDZANHktY,Flicker,ENHYPEN,pop,track,2020
spotify:track:2hX8rtWyNxYyaBT64H3LYU,Burn It (feat. MAX),Agust D,pop,track,2020
spotify:track:7Ki0hse0IfXEcXUlpyECbJ,Blue & Grey,BTS,pop,track,2020
spotify:track:1Zv6xilw5El5P6frlNnYcH,The Tortoise and the Hare,Stray Kids,pop,track,2020
spotify:track:1fzeULsuWys5eEFtO0TvxI,HIT EM WHERE IT HURTS,PawPaw Rod,pop,track,2020
spotify:track:3LcFQsZw01tRvjCNLgSmTv,10 Months,ENHYPEN,pop,track,2020
spotify:track:2WlZuBDgLfT7Kc0admhFdg,BRABA,Luísa Sonza,pop,track,2020
spotify:track:2ruXXt5eDmdm35hTCnGy0s,Know You,LADIPOE,pop,track,2020
spotify:track:0hxeouHqP3qzpTHerA7ha2,Dis-ease,BTS,pop,track,2020
spotify:track:6mIjJONoUMvGPT9Kzrab3L,LA DI DA,EVERGLOW,pop,track,2020
spotify:track:6PzOPrXx8tJEqace76yrv2,E.T.A.,Justin Bieber,pop,track,2020
spotify:track:1KJSxDub5zDQv1O15ewU72,Gang,Anoraak,pop,track,2020
spotify:track:0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),IU,pop,track,2020
spotify:track:42SOtYBdnfj9zEdZSlAq5k,Finally // beautiful stranger,Halsey,pop,track,2020
spotify:track:3DXEbjIftmPeBj638CxyJD,Deep End,Holly Humberstone,pop,track,2020
spotify:track:3fYbVcq4HYnh2BMoKorBiC,Dance Monkey,Bossa Nova Covers,pop,track,2020
spotify:track:4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,pop,track,2020
spotify:track:77fvnWALKJR0ws1VUx09CY,X (with KAROL G),Jonas Brothers,pop,track,2020
spotify:track:6iC4xfqow6iAsRhPh5IrWz,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,pop,track,2020
spotify:track:6gbgP1TVtL3OjcMOdzY1BD,Home Sweet,Russell Dickerson,pop,track,2020
spotify:track:5S7kMbtEikXwCAHMu3R3jw,Any,Stray Kids,pop,track,2020
spotify:track:4srbKZGPFWK1rqVFS9KDFR,Love me or Leave me,DAY6,pop,track,2020
spotify:track:6Fnvi5QnVkTskSzeRvvQds,Telepathy,BTS,pop,track,2020
spotify:track:3hNywmR93yvj68y2zl8mRt,Out Of Love,Busty and the Bass,pop,track,2020
spotify:track:7iAgNZdotu40NwtoIWJHFe,Bet You Wanna (feat. Cardi B),BLACKPINK,pop,track,2020
spotify:track:1U2ahyThq23V2R7rgfOSRr,Time Stands,Nathaniel Rateliff,pop,track,2020
