Uri,Nombre_Cancion_o_Album,Artista,Genero_Musical_Seed,Cancion_o_Album_Tipo,Año_Lanzamiento
spotify:track:6fvLckBMRlfa16Kj0ZfGVY,Todo Cambia,Mr. Kilombo,indie,track,2020
spotify:track:3T3U9f5UJTTvZttYLW4J8C,Be Around,Ocie Elliott,indie,track,2020
spotify:track:732Zsh1L5ixRNgAmiPyvrp,Opaline,Novo Amor,indie,track,2020
spotify:track:1WWF1IGjA7VjAFjnpaNoRI,The Love,Dekker,indie,track,2020
spotify:track:0XhmDnxTsQAo5hXIwtiTyP,verde Botella,Carlos Ares,indie,track,2020
spotify:track:7gjxp7Mn78lJwBKWC22K8F,Guarida,Siloé,indie,track,2020
spotify:track:4Goj7amQLl2PiPYaiB0VlV,Tidal Wave,Tom Misch,indie,track,2020
spotify:track:5jo8A9NUp32K3quEzstMAD,Invierno a la Vista,IZARO,indie,track,2020
spotify:track:3ZgkHyoKfNMcHTXC0X1qQj,Cloud 9,Beach Bunny,indie,track,2020
spotify:track:2wHdaYSPUKyPCugjCiK6Up,Do meu coração,Ralphie Choo,indie,track,2020
spotify:track:55N8cxpE1QDoeaaNqUnoZ2,Bad Decisions,The Strokes,indie,track,2020
spotify:track:3wVS7nupxHDXUKfAcVdtj4,Time (For You),St Woods,indie,track,2020
spotify:track:2PESl4Qe4oQzcEn2ZVCwc3,Reina (feat. Rozalén),Miss Caffeina,indie,track,2020
spotify:track:1o8atZElwmYz1VrX1DeHn0,La Buena Sombra,IZAL,indie,track,2020
spotify:track:24AlaGqIZd2nUspgzc2ph1,Call Me When You Land,Old Sea Brigade,indie,track,2020
spotify:track:3L6MQ2324jBnPBbcPxq1Wc,Aves Enjauladas,Rozalén,indie,track,2020
spotify:track:2RVODo6d5uuBxhrUpasPAW,Digan Lo Que Digan,Paula Mattheus,indie,track,2020
spotify:track:3d3wS8ZJCaUgJ49rPy88RJ,Salto Cuántico,Morning Drivers,indie,track,2020
spotify:track:3j2SaDGyzZhiifh5g5tmNw,Be Slow,Harrison Storm,indie,track,2020
spotify:track:7mxEr34kxxQKGbcVuJN8fH,A Tu Vida,Rozalén,indie,track,2020
spotify:track:5qIOUorQ9AInP9UliORgCC,The Wall & I,Nation of Language,indie,track,2020
spotify:track:5UpaOG5pfj2EaCaQAFlglH,Canto,El Jose,indie,track,2020
spotify:track:0MArhYeFvgi8V2Pj3ecwBs,La Declaración,El Zar,indie,track,2020
spotify:track:6VT2jR1Y4KLCXKZVo1JiQU,Soñé Contigo,Carlos Sadness,indie,track,2020
spotify:track:2fPL8NrcycbhsG4tkxPkRY,Única,Siloé,indie,track,2020
spotify:track:2MYTc4Y84bwo0c9bZmAOaM,Luna,Judit Neddermann,indie,track,2020
spotify:track:50carGHUmZzphZBx7pkyNI,Gelatina,Paula Mattheus,indie,track,2020
spotify:track:59ZeD9YgvB63J7tySTRfjd,De una Manera,Judeline,indie,track,2020
spotify:track:5cf4Z1q9AyKyyJifmLv9hL,Mucho Mejor,Siloé,indie,track,2020
spotify:track:59c7Xx1aHMtlXkQkSChefQ,El equilibrio es imposible,Valeria Castro,indie,track,2020
spotify:track:31a7bJ5NO9GiNdHlPQzRsn,Intentarlo,Siloé,indie,track,2020
spotify:track:5qKuefgF5B0caDyqNReAM2,We Watch The Stars - Berlin Session,Fink,indie,track,2020
spotify:track:34woUkvnTytq9KTNzQXJpa,Alma de Oro,Xoel López,indie,track,2020
spotify:track:3XVMfgJfZNyVd7UfBEySY1,Sabéis Quiénes Sois,El Kanka,indie,track,2020
spotify:track:0RsC6lBKGKa514uye5sgze,La Vuelta,La Maravillosa Orquesta del Alcohol,indie,track,2020
spotify:track:49CJ4Klu0xxnj30DS0dpbS,Thinking About You,Ocie Elliott,indie,track,2020
spotify:track:1xrcnchnJNRvYoehmadxfb,Te Brillan,Cariño,indie,track,2020
spotify:track:6yagHtrpkDjvAc0gCHm4fm,Only for a Moment,Lola Marsh,indie,track,2020
spotify:track:5QCDyLpJEtUvjuu8b6DlIb,Contigo,Valeria Castro,indie,track,2020
spotify:track:0APAKxMXB7jdDs4kw1l30y,OK,Wallows,indie,track,2020
spotify:track:5Wdyg2LLFZPPlYUntexViV,Dawn in the Adan,Ichiko Aoba,indie,track,2020
spotify:track:3gNGs3jVDgvbJUD8nNCZD0,Happy,Bukahara,indie,track,2020
spotify:track:2EPuv7zyLpFqReJoYrIFzm,Jupiter,The Marías,indie,track,2020
spotify:track:6wjznpOUm54iCCCT6Rgt6R,mistake,lots of hands,indie,track,2020
spotify:track:0s8RXkQW9lwGEV6WlG8KDq,Daisy 2.0 (feat. Hatsune Miku),Ashnikko,indie,track,2020
spotify:track:09RamrocZneYcLYLRIxYha,Steeeam,Shelly,indie,track,2020
spotify:track:1dNpgXcK2NyAqiKyf33Cud,Cuando Sonríes,Rojuu,indie,track,2020
spotify:track:3v2OxIsGWJXWfLuRkB59Q6,zombie girl,Adrianne Lenker,indie,track,2020
spotify:track:0NG81T1PPzZv0AJDyVM1XU,Another Life,Jadu Heart,indie,track,2020
spotify:track:0IuE6FnXPCdZ8NLuuvJRhb,On Track,Tame Impala,indie,track,2020
spotify:track:3xIaUb1WsnrqbJo6CsJMLO,Black - Live MTV Unplugged,Pearl Jam,indie,track,2020
spotify:track:4OmlsAT8r4q9vPFBvfYgyZ,Is It Really You?,Loathe,indie,track,2020
spotify:track:2CBtdZVcpSwaxOcLUi1AGo,Care For You,The Marías,indie,track,2020
spotify:track:28Ymf40EoJ6776juQZNPoY,All They Wanted,Panchiko,indie,track,2020
spotify:track:3QGHR9YV1iHOomq4FSxk2M,Algo Se Enciende,Jósean Log,indie,track,2020
spotify:track:47w6S27JF4Zvrz1Wd6R66Z,What Kinda Music,Tom Misch,indie,track,2020
spotify:track:5CpH0bwau1sW8vtTBQ8Erc,ingydar,Adrianne Lenker,indie,track,2020
spotify:track:1Mk9ou2m6hsEZJYuNRJFpO,London's Song,Matt Hartke,indie,track,2020
spotify:track:3nClCcBmn9NnrRQkQTkx1J,"Eat, Sleep, Wake (Nothing But You)",Bombay Bicycle Club,indie,track,2020
spotify:track:6eusWfAal7mOOLr0XFLkiY,Decimal,Novo Amor,indie,track,2020
spotify:track:7LdUTzOChvJJbJPZNhJj5X,Evermore,Hollow Coves,indie,track,2020
spotify:track:1KcOU0q9AMXV9xi4tSzzCc,Posthumous Forgiveness,Tame Impala,indie,track,2020
spotify:track:6uaBrivDHCaV0uBTiwHTUi,Comfort Crowd,Conan Gray,indie,track,2020
spotify:track:7Dexi5Z2IowCkHrnzlWysc,claws,Charli xcx,indie,track,2020
spotify:track:2MnSPY2QYMbtkDWGzY02In,Asc. Scorpio,Oracle Sisters,indie,track,2020
spotify:track:4hBKJTC82ubZ4wHieNy7aw,Afraid No More,Bukahara,indie,track,2020
spotify:track:1KJSxDub5zDQv1O15ewU72,Gang,Anoraak,indie,track,2020
spotify:track:4hEpfRem37hLFT8ldr78Mx,Scream Drive Faster,LAUREL,indie,track,2020
spotify:track:1cIXqC75Zx6nwoYOfFyCae,Bloom,LULLANAS,indie,track,2020
spotify:track:7xDfQ5TZRRmp5QNUVYsDqW,FATAL,Paco Amoroso,indie,track,2020
spotify:track:58Jt8MKkvodjpQ4EQBXQ79,Alaska,Caiola,indie,track,2020
spotify:track:68AJgDAbi9ry1ZVc9eh7ll,Psycho Killer,Talking Heads,indie,track,2020
spotify:track:1JRfP5jkBm7zS8B0k7Xj66,Only You,Theophilus London,indie,track,2020
spotify:track:6ejAYAdo08qbPLrH4FEfYe,TOSCANA,Cardellino,indie,track,2020
spotify:track:1EeS8SQ0BAhNrLVLCNrxrj,Morning Matters,Yazmin Lacey,indie,track,2020
spotify:track:15L52B7LAuV3EtReOpfcD0,All That Matters,Blanco White,indie,track,2020
spotify:track:3TOtNY3k8vrgoPI1TH3hwJ,Fame,Ocie Elliott,indie,track,2020
spotify:track:2tRxHjEkdgGMv9kZbOyqOH,And It's Still Alright,Nathaniel Rateliff,indie,track,2020
spotify:track:384TJj6XyHUyNlCbdgm6Sz,MANGO (feat. Adi Oasis),KAMAUU,indie,track,2020
spotify:track:0kFvkwicbdsC2ML55qmV8V,Games,NEIL FRANCES,indie,track,2020
spotify:track:04F42oEuKrRComYJfJuyVR,Backyard Boy,Claire Rosinkranz,indie,track,2020
spotify:track:6AmrRS8slCMxGUZePjV6dH,Resin,Dustin Tebbutt,indie,track,2020
spotify:track:1xP2jdihnPfoqPNVHHhKnm,quiero sentirme bien,Kali Uchis,indie,track,2020
spotify:track:5TgZ7lOUugOdabBcD9a6ud,Nightrider,Tom Misch,indie,track,2020
spotify:track:1uAvKraqOWgoCt8bwce9e9,Samara,Blanco White,indie,track,2020
spotify:track:6Ph8QwsRfZunN5e1GGBIqa,Hurt,Oliver Tree,indie,track,2020
spotify:track:5MsTAcqMWtYoVKLUKucH4d,Salt,Ben Camden,indie,track,2020
spotify:track:5lbGMaHbrG3tMXyZJ8M3NC,nadie va a pensar en ti mejor que yo - En Vivo,Ed Maverick,indie,track,2020
spotify:track:1WThEmIxSyaqG6fVsyCmcL,Pancakes for Dinner,Lizzy McAlpine,indie,track,2020
spotify:track:5GsJIVCBFjhCcUwJaTW2sB,forever,Charli xcx,indie,track,2020
spotify:track:1bGJz16oDQgDOeTFaLm8Nz,Strangers,Mt. Joy,indie,track,2020
spotify:track:0b4TKuvZ4eJ8eHgJgXaCnN,Two-Way Mirror,Loathe,indie,track,2020
spotify:track:2ljvO8ZpKFMT3HXwCjW4Yw,anthems,Charli xcx,indie,track,2020
spotify:track:78LMazmfqncADjyJVae8dN,Anything You Want,JAWNY,indie,track,2020
spotify:track:2ksgMG1hHFHV979phZ2lkd,Begin Again,Nick Mulvey,indie,track,2020
spotify:track:7MmLeiAK1FSS2MVfB6OJtr,Keep Your Head Up,Djo,indie,track,2020
spotify:track:34zMoc56jDOsGQ86BWLg45,Sin Señal,Bandalos Chinos,indie,track,2020
spotify:track:4SfyAvpcSQxijDWXLQd57b,Sensations of Cool,TTRRUUCES,indie,track,2020
spotify:track:2ojNyfX7ioBiExsxKlDC7M,Our Remains - Acoustic,Beta Radio,indie,track,2020
spotify:track:558ubozatFQlweufvHa3Ip,It Might Be Time,Tame Impala,indie,track,2020
spotify:track:0TpJF2IIk9idRMJuSSXMLh,Aloe Lite,Good Kid,indie,track,2020
spotify:track:37nRhMFqggMLfWOpTL2vgZ,The Dandelion,Oracle Sisters,indie,track,2020
spotify:track:49v9gWav5ZR6rUsMV351qS,This Here Island,Dekker,indie,track,2020
spotify:track:3J2cec4dWaLWGKBBwVxV9Q,She's The One,Salt Tree,indie,track,2020
spotify:track:7M6KOBCfPzWqbkiaXnm7bd,Too Close,Sir Chloe,indie,track,2020
spotify:track:6Ek75IGK2yD5ZeJsFoVy4w,Another Night,Two Another,indie,track,2020
spotify:track:0GXBDT4AVhWrKKkk2IXlFO,Take It Slowly,Garrett Kato,indie,track,2020
spotify:track:2SSw6rlKbPeksHLzjBz9hP,Luna Roja,Rupatrupa,indie,track,2020
spotify:track:1dvthmMza4Qi6F4pQQBqbS,Inappropriate Behaviour,Sons Of The East,indie,track,2020
spotify:track:1YtAvN3orGDreBWKwUyAAt,bouquet,Ichiko Aoba,indie,track,2020
spotify:track:0pqnNiTcSnMh09MD7nFt76,Floating,Tay Oskee,indie,track,2020
spotify:track:1Vj841tSYQw3nGpI5sPPEJ,Walk The Line,Jadu Heart,indie,track,2020
spotify:track:3vqSTc3FRtURvEdOU9qODr,De Mí,Dromedarios Mágicos,indie,track,2020
spotify:track:0Y8OIyvMvyTpEUhfLupDoh,Things I Thought Were Mine,Alfie Templeman,indie,track,2020
spotify:track:7CanFKpPTEgaxqIu6RXBIf,Omw,((( O ))),indie,track,2020
spotify:track:2G4KvLGgx1zfjlU4jcfa8H,So Cool,Reuben James,indie,track,2020
spotify:track:7CCjLo2MrzvWXOepY9PGnA,Calico,Haux,indie,track,2020
spotify:track:6gJ2H930mAD1zRqmoFiE4W,Hold It Together,The Marías,indie,track,2020
spotify:track:7kHos4YEsBtURdeG4FjYpb,VIEWS - Acoustic Live - Kids Against the Machine,Noga Erez,indie,track,2020
spotify:track:1ulB5740qjdSila4Vjnb7Z,Birdcage,Novo Amor,indie,track,2020
spotify:track:0awZwmlC6pxH65KTZpadmX,Freakin' Out On the Interstate,Briston Maroney,indie,track,2020
spotify:track:6WCXBUFa0z3l9DoOY3k5Xe,Instant Destiny,Tame Impala,indie,track,2020
spotify:track:4GHHloVSspowQJMBsJ6r37,two reverse,Adrianne Lenker,indie,track,2020
spotify:track:4jLxibvYRtzEAiTDvbL9fO,To the Mountains,Lizzy McAlpine,indie,track,2020
spotify:track:2b7zdV4i5vEaRlZAkiIAR5,Falling Apart,Slow Pulp,indie,track,2020
spotify:track:5rcGQIrv6eUIyCBfWga363,Borderline,Jordan Rakei,indie,track,2020
spotify:track:2eYioW6oELrn623Sm2c8Dm,Must Be a Dream,Tempesst,indie,track,2020
spotify:track:3yeZlcYkmkevkPR8mDmG8E,Tongue Tied - Acoustic,Beta Radio,indie,track,2020
spotify:track:1gyIYA98zceKTnjISviYRz,Radio,Freak Slug,indie,track,2020
spotify:track:4cRrSpO9ZsqzAzqFPEmcrW,Youth,Ásgeir,indie,track,2020
spotify:track:73hSi9yOfYR36Py801pFHW,Back Door Run,Ocie Elliott,indie,track,2020
spotify:track:3SnpCALgmzVy7k07aAXbuA,Checkmate,Conan Gray,indie,track,2020
spotify:track:63RRLZOcm6hiSIIFp6OQb8,Every Colour,Luca Fogale,indie,track,2020
spotify:track:4MDgmDaVN9UPyZ41Cxb3NV,On the Lookout,NEIL FRANCES,indie,track,2020
spotify:track:6HVnd5EXfbaLU4YuYElXEe,siempre te voy a querer,Arroba Nat,indie,track,2020
spotify:track:67AG59ltjS8JSqAUTWTJgu,Superstar,El Zar,indie,track,2020
spotify:track:3R1DPDoWdFdPeBj4aLwqBo,"Bemyself - from Hansa Studios, Berlin",Parcels,indie,track,2020
spotify:track:5Pjvp4iXfHQRI9FfsFqbcA,flutter,julie,indie,track,2020
spotify:track:0QsZ3W21xNvnUnUMbiAY4z,spy?,WHOKILLEDXIX,indie,track,2020
spotify:track:7egu63DOhNpivWOpGtzqGS,Lamb's Wool,Foster The People,indie,track,2020
spotify:track:1Ph96WpdjNlwD6iKRE2Xa3,More Than Friends,Aidan Bissett,indie,track,2020
spotify:track:6VLjdregMReJhKp2r32IWo,Natural,Shelly,indie,track,2020
spotify:track:3V0PgcsUMlAGXwCD0084pY,pink diamond,Charli xcx,indie,track,2020
spotify:track:3m3ylOXgB3v9xmDSIJyx9S,The Shining,The Neighbourhood,indie,track,2020
spotify:track:3pYB28IRzhtR5cHXLINchp,Can I Believe You,Fleet Foxes,indie,track,2020
spotify:track:4lrkAUjZqFCofSF4QplDYd,Trick To Happy,Bahamas,indie,track,2020
spotify:track:50kgovuPE9wDZ0hEynlssm,I Should Go - Solo Version,James Vincent McMorrow,indie,track,2020
spotify:track:2NGmXskmug620nSRL5QTIh,Fame - Reimagined,Ocie Elliott,indie,track,2020
spotify:track:5VoBizwMwcd2D68EfqxDbO,Over the Influence,The Neighbourhood,indie,track,2020
spotify:track:43vE0o1CMPiG0PfDUSgsRU,Whiskey Whiskey,Joshua Burnside,indie,track,2020
spotify:track:1w327AHTCoChRIkJUprAnV,Mirage,Orion Sun,indie,track,2020
spotify:track:7AkPusgKsrTqbOcTTbRnFr,Halloween,Novo Amor,indie,track,2020
spotify:track:3hHxcz8pGLihxsoAGlBo3v,heavy focus,Adrianne Lenker,indie,track,2020
spotify:track:7HNOGbbR726AfVEu89OQPt,Me Rehúso,"Daniel, Me Estás Matando",indie,track,2020
spotify:track:2rWeNybwVZTWEbkb9JOjcz,"People, I've been sad",Christine and the Queens,indie,track,2020
spotify:track:1ruvZEJwcjUiuV1SxSaQb6,Daño,Esperón,indie,track,2020
spotify:track:1bklPkNKKoy2pcw7s5GQsT,Fair Play,Malaki,indie,track,2020
spotify:track:770xeXqubwAVuvLZmGq5xd,Letting Go,Common Saints,indie,track,2020
spotify:track:4GF6LAJOxoKJO2zwXIb2gY,Due ali,Frah Quintale,indie,track,2020
spotify:track:50XHvARYO6Sz0bxvOOD6oE,Lost Day,Other Lives,indie,track,2020
spotify:track:6TCmU4U7Ooqep96bnYx5lH,Sweet Tooth,Cavetown,indie,track,2020
spotify:track:0zLnAV1lYEhVnKk3ITmCym,Apple Pie,Lizzy McAlpine,indie,track,2020
spotify:track:0asXzny5NUxQGQktUlN1WR,On the Other Side,Blanco White,indie,track,2020
spotify:track:6IjINOLuPnJFOKBXt0XzC8,Tokyo Flash,Vaundy,indie,track,2020
spotify:track:70PeKtah1BFmybQYJIhaRE,Best Part - BBC Maida Vale Session,Jordan Rakei,indie,track,2020
spotify:track:5JNot6ITMQC5cnDLyVemYh,space girl,Frances Forever,indie,track,2020
spotify:track:4Mzs0uckakqwuEYREb1cHe,Primavera,Ainda,indie,track,2020
spotify:track:666PdikRnUzdvjT9p5wWND,Tomorrow's Dust,Tame Impala,indie,track,2020
spotify:track:65ECX9IpEdilzLDWmQCGOH,Necedad,Disco Bahía,indie,track,2020
spotify:track:48cbBQiK652KJVodVDyviH,Papillon,Blanco White,indie,track,2020
spotify:track:0g7exrz3J7Ew9Et3NKOopv,Officer of Love,Caamp,indie,track,2020
spotify:track:3A0cAzFKPefBCz7Z02UnnO,The Divine Chord,The Avalanches,indie,track,2020
spotify:track:0vq7fkHZl2khMonn5G7d9l,Affluenza,Conan Gray,indie,track,2020
spotify:track:1FJYX0a18UBzFOWzec43Ih,Tell Me,NEIL FRANCES,indie,track,2020
spotify:track:5dmrLolEgTr4TT0AhOxk5x,White Water,Dustin Tebbutt,indie,track,2020
spotify:track:2xuNO2twEAziI59xyKYxzZ,With You,Cujo Moon,indie,track,2020
spotify:track:3kllGiimMMnxHunCyhvLSf,Guilty Party,Thunder Jackson,indie,track,2020
spotify:track:4fyqGylwyCpUTbgzYJ6RXN,Deep In Love,Bonny Light Horseman,indie,track,2020
spotify:track:2V423gFpb4yyokfl2KdevA,Shoulder,Ed Patrick,indie,track,2020
spotify:track:0z3Sa7vtRfn4ywaHzZzBLK,Visitor,Of Monsters and Men,indie,track,2020
spotify:track:3soKdLpgZNCtYLRsnwxwfB,Trigger Of Love,JAWNY,indie,track,2020
spotify:track:6JVkXfcIkaulb6CP2pyYsG,CURSI,Cardellino,indie,track,2020
spotify:track:3dJuwdXopaPBbkd46jzeof,Salgo Corriendo a Buscarte,El Zar,indie,track,2020
spotify:track:3yWjdGQrFpbiwA14n1RmqY,Beauty in the Light - Acoustic,Hollow Coves,indie,track,2020
spotify:track:6ObrgpMG4oDRavKdfIZFyx,High Hopes (feat. Omar Apollo),Joji,indie,track,2020
spotify:track:25Gp0MpGdvrs4hL1u4L2TF,Aries (feat. Peter Hook and Georgia),Gorillaz,indie,track,2020
spotify:track:0oEUagxKUH6rKFYlqNC7rz,"Myenemy - from Hansa Studios, Berlin",Parcels,indie,track,2020
spotify:track:5O612Iau2nHDR3yv8jAFXs,Respiro (Cap. 8),Siddhartha,indie,track,2020
spotify:track:4GQGU0CI1lR4xRcxxioIIQ,Friday,Freak Slug,indie,track,2020
spotify:track:7EAr8k0WiV9ybItof6utFj,Me Hace Falta (Cap. 2),Siddhartha,indie,track,2020
spotify:track:7dJN4NWQuqCjWwIT3UwOps,Useless,Omar Apollo,indie,track,2020
spotify:track:5TUZhrb8UaaA76NhzZax2Z,Lost in Translation,The Neighbourhood,indie,track,2020
spotify:track:42UaitnwvuKqNcD5Oa2HlD,Thinking 'Bout Love,Wild Rivers,indie,track,2020
spotify:track:0nqwOIZtuWl0xVbfYiL6UW,Amarena,Frah Quintale,indie,track,2020
spotify:track:5eBrtJj35okckUbYP78X14,Alpine Green,Jolé,indie,track,2020
spotify:track:2WdAAR5lx5VDvEcLxOtfNk,Only The Strong,Laura Marling,indie,track,2020
spotify:track:2PWFmOpcKb31Fu8QJj1STa,Parte de Mi,Simon Grossmann,indie,track,2020
spotify:track:6zgkZL1m9IE1r6HUORFcwE,Elsewhere,Haile Supreme,indie,track,2020
spotify:track:2TEZu0Rk7Rr6aEARBCMmhj,Weekend,Sumbuck,indie,track,2020
spotify:track:3boL279bNQassiwQSinbeN,We Can Take Our Time,Hayden Calnin,indie,track,2020
spotify:track:3v7IwjkgOvcdoT0Odgrwzc,Own Your Own,Yazmin Lacey,indie,track,2020
spotify:track:6qr6qpP9J9YBBYsVmJFd5c,The Latter Teens,Vansire,indie,track,2020
spotify:track:19X5FP7h5tO15WxI8n8xcl,La quiero a morir,El David,indie,track,2020
spotify:track:41pbH3pJ5E8EjmeyAbJVGu,At the Bay,The Silhouettes Project,indie,track,2020
spotify:track:2fyDWKsx5904KnZMGllmAv,A Sad Cartoon,Loathe,indie,track,2020
spotify:track:0M11MdOLbUyEVJkK20JhBz,Best I Ever Had,LAUREL,indie,track,2020
spotify:track:1M5orJeTHTDEo7akPf3XKg,Tracks,Ocie Elliott,indie,track,2020
spotify:track:06yhr4JeQjIcyDZwEwjGcm,bop it up!,The Marías,indie,track,2020
spotify:track:0femtizHA866JSRXGmWsX5,Lancaster Nights,Charlie Burg,indie,track,2020
spotify:track:642bauGx0W2wy4UtinTYnh,New York Times,Communicant,indie,track,2020
spotify:track:5nPPgxXTXhVdxJbe5jZLYQ,Flawless,Jean Tonique,indie,track,2020
spotify:track:4X5QZG7qtPzkVJJB73PzGe,Sagu Palm's Song,Ichiko Aoba,indie,track,2020
spotify:track:2b0G006xcIUoqvRDDaCT8E,July,Betcha,indie,track,2020
spotify:track:26EkeLeja4s2vPZbjg2X3z,Half-Saved,Luca Fogale,indie,track,2020
spotify:track:5VDPZfalNAXmR2XVT7Ty1n,Coffee Cups and Cigarettes,Tomo,indie,track,2020
spotify:track:4xWLo3R0jjTVOdmtjC5MKI,I Did It For You,Tom Misch,indie,track,2020
spotify:track:0ut7f4KB9sZQ8uhA4HyOMt,Half Your Love,Bahamas,indie,track,2020
spotify:track:1MvNmc92AefUHhlup17uJ2,CITY OF ANGELS (feat. YUNGBLUD) - YUNGBLUD Remix,24kGoldn,indie,track,2020
spotify:track:4iK3yOQKoby2b9gvCmUwsR,How Lucky,Kurt Vile,indie,track,2020
spotify:track:7KxGqubTbHqghydpuWz1AH,A Couple Things,Kate Bollinger,indie,track,2020
spotify:track:7vb2OD6XVxjhbLFWwPpgBe,honey thighs,strongboi,indie,track,2020
spotify:track:6YSMslNGZJe23ZjCMXUOlx,Beautiful Soul,Katy J Pearson,indie,track,2020
spotify:track:6f4HlS9R6HO2pnBaRbawA8,Extranjero,1915,indie,track,2020
spotify:track:44PXRbA9vLwJTT8Cp7Tkzy,The Reckless,Ocie Elliott,indie,track,2020
spotify:track:2u0vK4Gf1IaEdcI7MtRWP5,dragon eyes,Adrianne Lenker,indie,track,2020
spotify:track:5teYCP3pROESCEaASCVf5w,You're Too Precious,James Blake,indie,track,2020
spotify:track:53ElE1J1DwuwVxpINXYJpb,"Gamesofluck - from Hansa Studios, Berlin",Parcels,indie,track,2020
spotify:track:3MKTh8Awrh9roJe0PV9BaI,Brave,Ruston Kelly,indie,track,2020
spotify:track:64v6qaJ6VdqdEDcPS7mWaa,Playa Libertad,Rupatrupa,indie,track,2020
spotify:track:55Q4grgucNUDMRP13CtL5I,Oh My God,Kazy Lambist,indie,track,2020
spotify:track:3aMyQSDW0DJ7LTOkrd29hU,All I Need,Jake Bugg,indie,track,2020
spotify:track:5oZIhePTCzvWskktjYgdjr,visions,Charli xcx,indie,track,2020
spotify:track:6jsDhixAjBtkNcv9KFYaYl,Loving You,Seafret,indie,track,2020
spotify:track:6UYoxIFcrMZZu15OLk3k4W,Don't Forget,The Magic Mumble Jumble,indie,track,2020
spotify:track:0WPOxxoEVoglAvhqroDpQA,Where You Belong,Little Dragon,indie,track,2020
spotify:track:7D5v3bwTNUx8NHHKHmwGgX,I Forget Myself (feat. Darlingside),Henry Jamison,indie,track,2020
spotify:track:08BgHsJg8f3Z8QJDAqabIA,Visions,Loving,indie,track,2020
spotify:track:2INUkDPCO1eQlOFmIN5VAC,Shampoo Bottles,Peach Pit,indie,track,2020
spotify:track:05FN4XjxvZLo4qwmQC7yxh,leichter//kälter,Edwin Rosen,indie,track,2020
spotify:track:2a2X0YHfFZtH3CuuNJy1JF,Sedona,Sir Chloe,indie,track,2020
spotify:track:5UyIXwFO6EFJoj586MVKOZ,Freaks,Television Blonde,indie,track,2020
spotify:track:1DPjbMypYp80indlQFWlya,Valerie,TV Girl,indie,track,2020
spotify:track:3FRJFImdfX5NSY3QH3jI4u,Glistening,flipturn,indie,track,2020
spotify:track:34JLYubgqhv4Kxc3TZAkon,I'm Alive,TTRRUUCES,indie,track,2020
spotify:track:5iPyzbAvw84pJBJsFu05P4,Dance II,Discovery Zone,indie,track,2020
spotify:track:0pPpkAXqt8UDVXBvSYI5pn,Signs,Jordan Rakei,indie,track,2020
spotify:track:7Fmj1zhsw53bGNLiVrCsgd,Anymore of Anything,Ocie Elliott,indie,track,2020
spotify:track:0YWtagax5s1mcaKn7h0avT,Océano eterno,Club De Los Poetas Muertos,indie,track,2020
spotify:track:3f5qREySyxn04acVAQadPg,Now & Then,Lily Kershaw,indie,track,2020
spotify:track:74hvlcTuLtFhp97fAlErnU,Can I See You Tonight?,Eyedress,indie,track,2020
spotify:track:2FnrUcdLWId0F13GT32ugT,Good Girls (Don’t Get Used),Beach Bunny,indie,track,2020
spotify:track:2GRgfuqbBkJMHcTouipXzR,Caroline - Acoustic,Old Sea Brigade,indie,track,2020
spotify:track:5zLnarObwxZDTn6IZ0yXAs,Cumbia Del Bienvenido,Jósean Log,indie,track,2020
spotify:track:4jyiop97KBE8cDN5HwvKnB,Handful of Water,Sofía Valdés,indie,track,2020
spotify:track:6E5ZSczNI6Y6EvXg0cMtLp,Trieste,Lucio Corsi,indie,track,2020
spotify:track:6qn7IWtDaT6bLeecinhOsO,Detour,Ainslie Wills,indie,track,2020
spotify:track:17w5Qhze4YpP0WWDegsdDt,Mal,SAG,indie,track,2020
spotify:track:5kABp0JZfAxisR5zzpAi7d,Centro,MIEL,indie,track,2020
spotify:track:0pMs1gXODWwGQ1pK3qKVtz,Closer,The Silhouettes Project,indie,track,2020
spotify:track:64XiTtV5oEV8B5ufBlZL9W,Sadness is a pretty girl,The Space Ocean,indie,track,2020
spotify:track:5h2I0Y65MZAQ7LzdEnz3Ay,My Love’s Already There - Acoustic,Fink,indie,track,2020
spotify:track:39WFZVKifA8Fl2TZI2kp0S,Last 100,Tom Misch,indie,track,2020
spotify:track:5Mamj7jymsu43QMLjx7siu,Oceans - Live MTV Unplugged,Pearl Jam,indie,track,2020
spotify:track:64jxwV2kklovj7ldPsPsXF,Two Trees,Ben L'Oncle Soul,indie,track,2020
spotify:track:09BgHVKTKv0gqFNep5GUtz,Untitled Demo 1997,Panchiko,indie,track,2020
spotify:track:2wIgWVIyA4bzRW6RmdXMoI,LA CANCIÓN,maye,indie,track,2020
spotify:track:58AraOVFl5hUtZuPvaOXFw,Dance Of The Clairvoyants,Pearl Jam,indie,track,2020
spotify:track:0xVQa1rlcbYtemV7TezzZJ,You In My Life,Ed Patrick,indie,track,2020
spotify:track:0eaD3F5zUC3Bq8In11nkau,Weather Any Storm,Cody Francis,indie,track,2020
spotify:track:2KWI43agrQEFVLM3soOmKW,Something Has to Change,The Japanese House,indie,track,2020
spotify:track:270s0qqvEnGyeTfiZHF4m6,Down,Jack Curley,indie,track,2020
spotify:track:5Syb5fDjejlzXhwHhEFVzq,Unfortunate Love,Hayden Calnin,indie,track,2020
spotify:track:2h8vARZF4JZT97Lsmv6gIj,Los Ríos,La Muchacha,indie,track,2020
